Timestamp,User_ID,Page_Visited,Device_Type,Region,Session_Duration,Bounce_Rate,Conversion,Page_Load_Time
1/4/2024 13:45,user_929,Help,Tablet,South America,27.96,0.85,0,9.16
1/4/2024 14:00,user_936,Search,Tablet,North America,527.93,0.32,0,6.27
1/4/2024 14:15,user_640,Checkout,Mobile,South America,192.39,0.52,0,7.78
1/4/2024 14:30,user_551,Help,,North America,81.74,0.49,1,7.53
1/4/2024 14:45,user_338,Profile,Mobile,Africa,283.73,0.35,0,6.79
1/4/2024 15:00,user_872,Search,Tablet,Africa,360.99,0.89,0,8.36
1/4/2024 15:15,user_641,Product,Mobile,North America,23.43,0.17,0,7.01
1/4/2024 15:30,user_779,Help,Mobile,South America,168.56,0.15,1,5.57
1/4/2024 15:45,user_988,Product,Desktop,North America,24.52,0.58,1,2.75
1/4/2024 16:00,user_953,Checkout,Desktop,Europe,255.1,0.66,0,7.57
1/4/2024 16:15,user_473,Profile,Mobile,Africa,537.58,0.19,0,5
1/4/2024 16:30,user_946,Profile,Desktop,Europe,589.68,0.39,0,3.3
1/4/2024 16:45,user_151,Help,Desktop,Africa,384.04,0.95,0,8.12
1/4/2024 17:00,user_415,Search,Mobile,Africa,101.17,0.25,0,7.12
1/4/2024 17:15,user_990,Search,Mobile,Asia,543.98,,0,9.4
1/4/2024 17:30,user_298,Profile,Mobile,Europe,312.17,0.74,0,2.07
1/4/2024 17:45,user_611,Search,Mobile,Europe,96.48,0.45,0,
1/4/2024 18:00,user_263,Profile,Tablet,Asia,553.43,0.94,0,2.82
1/4/2024 18:15,user_764,Help,Tablet,South America,455.69,0.74,0,9.08
1/4/2024 18:30,user_144,Login,Mobile,Europe,440.36,0.46,0,1.45
1/4/2024 18:45,user_346,Profile,Desktop,North America,426.96,0.57,0,6.73
1/4/2024 19:00,user_624,Product,Mobile,Asia,124.2,0.69,0,8.02
1/4/2024 19:15,user_572,Search,Mobile,Europe,130.55,0.59,0,3.87
1/4/2024 19:30,user_881,Profile,Desktop,South America,414.53,0.88,0,9.56
1/4/2024 19:45,user_2,Profile,Tablet,Europe,135.74,0.36,0,8.58
1/4/2024 20:00,user_897,Help,Mobile,Africa,266.01,0.3,1,3.3
1/4/2024 20:15,user_304,Search,Mobile,North America,470.29,0.21,0,0.57
1/4/2024 20:30,user_254,Login,Tablet,Asia,471.45,0.04,0,3.32
1/4/2024 20:45,user_652,Help,Tablet,Africa,274.69,0.04,0,3.17
1/4/2024 21:00,user_453,Login,Desktop,South America,476.35,0.87,0,8.95
1/4/2024 21:15,user_37,Help,Tablet,Africa,503.98,0.68,0,9.69
1/4/2024 21:30,user_160,Search,Tablet,Africa,394.59,0.66,0,1.17
1/4/2024 21:45,user_9,Home,Tablet,South America,140.91,0.61,0,4.98
1/4/2024 22:00,user_233,Search,Desktop,Africa,168.04,0.85,0,5.71
1/4/2024 22:15,user_99,Search,Tablet,Asia,192.33,0.48,0,1.38
1/4/2024 22:30,user_659,Login,Tablet,Europe,74.5,0.87,0,4.09
1/4/2024 22:45,user_816,Login,Desktop,Africa,167.53,0.36,0,3.51
1/4/2024 23:00,user_208,Search,Tablet,Asia,129.66,0.93,1,
1/4/2024 23:15,user_131,Search,Tablet,Europe,275.92,0.7,0,6.78
1/4/2024 23:30,user_404,Search,Desktop,Europe,545.52,0.26,0,7.18
1/4/2024 23:45,user_152,Login,Mobile,Africa,67.17,0.56,0,1.8
1/5/2024 0:00,user_54,Search,,Asia,433.56,0.53,0,8.22
1/5/2024 0:15,user_120,Search,Tablet,Africa,413.93,0.14,0,6.95
1/5/2024 0:30,user_673,Checkout,Tablet,South America,61.97,0.59,0,8.95
1/5/2024 0:45,user_920,Home,Tablet,Europe,-10,0.31,0,4.77
1/5/2024 1:00,user_628,Product,Desktop,Africa,,0.05,0,8.99
1/5/2024 1:15,user_587,Home,Tablet,Europe,221.42,,1,8.72
1/5/2024 1:30,user_625,Checkout,Tablet,Asia,455.14,0.64,0,4.66
1/5/2024 1:45,user_968,Product,Desktop,North America,158.13,0.88,0,4.12
1/5/2024 2:00,user_420,Help,Mobile,Africa,417.64,0.68,0,9.36
1/5/2024 2:15,user_422,Search,Mobile,Africa,28.63,0.36,1,7.29
1/5/2024 2:30,user_104,Checkout,Tablet,Europe,504.45,0.51,0,9.32
1/5/2024 2:45,user_852,Help,Desktop,Asia,271.66,0.68,1,8.07
1/5/2024 3:00,user_254,Search,Tablet,South America,383.83,0.96,0,6.29
1/5/2024 3:15,user_227,Login,Desktop,Asia,136.64,0.25,0,1.6
1/5/2024 3:30,user_112,Profile,Desktop,Africa,407.86,0.87,0,3.27
1/5/2024 3:45,user_510,Checkout,Mobile,South America,464.48,0.92,0,9.7
1/5/2024 4:00,user_473,Login,Mobile,Asia,286.56,0.67,1,3.53
1/5/2024 4:15,user_99,Checkout,Desktop,North America,372.55,0.93,0,1.39
1/5/2024 4:30,user_153,Checkout,Tablet,Europe,276.51,0.4,1,7.22
1/5/2024 4:45,user_861,Login,Mobile,Asia,536.98,0.95,0,7.47
1/5/2024 5:00,user_914,Product,Tablet,Asia,301.23,0.7,0,3.21
1/5/2024 5:15,user_896,Home,Mobile,North America,505.88,0.04,0,3.33
1/5/2024 5:30,user_878,Search,Mobile,Africa,481.8,0.91,0,4.95
1/5/2024 5:45,user_338,Checkout,Tablet,Europe,249.25,0.48,0,0.71
1/5/2024 6:00,user_706,Search,Mobile,Asia,141.9,0.46,0,8
1/5/2024 6:15,user_822,Profile,Mobile,South America,246.62,0.57,0,3.51
1/5/2024 6:30,user_163,Login,Tablet,Asia,496.6,0.15,0,8.61
1/5/2024 6:45,user_720,Search,Mobile,Europe,140.44,0.47,0,8.12
1/5/2024 7:00,user_957,Login,Mobile,Asia,317.04,0.83,0,6.78
1/5/2024 7:15,user_681,Search,Mobile,North America,,0.02,0,3.59
1/5/2024 7:30,user_996,Home,Tablet,Asia,215.32,0.27,0,5.41
1/5/2024 7:45,user_161,Home,Desktop,Asia,387.11,0,0,4.73
1/5/2024 8:00,user_580,Home,Tablet,South America,151.15,0.42,0,3.72
1/5/2024 8:15,user_801,Home,Desktop,North America,70.02,0.73,0,8.56
1/5/2024 8:30,user_398,Home,Mobile,North America,477.66,0.8,0,5.09
1/5/2024 8:45,user_277,Home,Desktop,Asia,63.89,0.95,0,8.41
1/5/2024 9:00,user_816,Login,Tablet,South America,166.47,0.61,0,1.5
1/5/2024 9:15,user_916,Checkout,Tablet,Asia,513.79,0.25,0,1.84
1/5/2024 9:30,user_504,Search,Mobile,Asia,211.15,,0,9.78
1/5/2024 9:45,user_896,Home,Desktop,Europe,583.96,0.78,0,6.08
1/5/2024 10:00,user_392,Login,Mobile,Europe,587.94,0.57,0,5.34
1/5/2024 10:15,user_135,Login,Mobile,South America,164.62,0.7,0,5.47
1/5/2024 10:30,user_195,Login,Tablet,Africa,29.38,0.92,0,2.55
1/5/2024 10:45,user_401,Checkout,Desktop,Europe,424.51,0.71,0,7.33
1/5/2024 11:00,user_640,Search,Desktop,Africa,273.34,0.37,0,1.31
1/5/2024 11:15,user_33,Checkout,Desktop,North America,64.95,0.71,0,
1/5/2024 11:30,user_688,Product,Desktop,Europe,425.98,0.04,0,5.92
1/5/2024 11:45,user_460,Help,Mobile,Europe,23.55,0.39,0,9.18
1/5/2024 12:00,user_955,Login,Mobile,South America,522.77,0.41,1,5.5
1/5/2024 12:15,user_883,Product,Tablet,Africa,87.5,0.17,0,1.8
1/5/2024 12:30,user_470,Profile,Mobile,Europe,80.75,0.02,0,5.94
1/5/2024 12:45,user_375,Home,Mobile,Europe,109.53,0.13,0,1.37
1/5/2024 13:00,user_22,Help,Tablet,South America,576.36,0.65,0,2.44
1/5/2024 13:15,user_750,Home,Tablet,South America,417.44,0.8,0,
1/5/2024 13:30,user_670,Checkout,Tablet,Africa,481.82,0.99,0,
1/5/2024 13:45,user_38,Help,Mobile,North America,241.59,0.35,0,1.3
1/5/2024 14:00,user_230,Search,Mobile,North America,205.11,0.6,0,4.96
1/5/2024 14:15,user_365,Product,Tablet,Asia,144.52,0.94,0,9.36
1/5/2024 14:30,user_563,Search,,Europe,,0.17,0,7.34
1/5/2024 14:45,user_438,Checkout,Tablet,Africa,333.34,0.72,1,1.24
1/5/2024 15:00,user_776,Home,Mobile,Europe,380.91,0.75,0,
1/5/2024 15:15,user_283,Help,Mobile,Africa,157.99,0.09,1,6.9
1/5/2024 15:30,user_27,Search,,Africa,569.45,0.86,0,9
1/5/2024 15:45,user_226,Search,Mobile,Africa,106.01,,0,0.81
1/5/2024 16:00,user_277,Home,Mobile,Europe,579.56,0.03,0,
1/5/2024 16:15,user_798,Help,Mobile,South America,13.84,0.09,0,5.84
1/5/2024 16:30,user_609,Product,Tablet,Europe,291.27,0.05,1,5.69
1/5/2024 16:45,user_284,Home,,Africa,203.35,0.33,0,9.6
1/5/2024 17:00,user_879,Search,Tablet,Asia,272.23,0.51,0,7.6
1/5/2024 17:15,user_960,Product,Desktop,North America,344.55,,0,8.58
1/5/2024 17:30,user_481,Product,Desktop,Africa,264.18,0.27,0,3.86
1/5/2024 17:45,user_453,Home,Tablet,Asia,251.83,0.91,0,5.77
1/5/2024 18:00,user_829,Search,Tablet,South America,440.97,0.37,0,6.35
1/5/2024 18:15,user_816,Checkout,Tablet,Africa,,0.05,1,3.56
1/5/2024 18:30,user_659,Search,Mobile,Asia,500.8,0.3,0,5.92
1/5/2024 18:45,user_516,Login,Desktop,Africa,153.73,0.53,0,2.75
1/5/2024 19:00,user_547,Help,Tablet,Europe,367.67,0.41,0,1.86
1/5/2024 19:15,user_192,Profile,Mobile,Asia,353.19,0.27,0,4.05
1/5/2024 19:30,user_49,Checkout,Desktop,Europe,224.99,0.13,0,7.52
1/5/2024 19:45,user_512,Product,Mobile,Europe,294.2,0.82,0,9.2
1/5/2024 20:00,user_17,Checkout,Desktop,Asia,191.7,1,0,4.85
1/5/2024 20:15,user_172,Help,Mobile,North America,89.4,0.33,0,6.61
1/5/2024 20:30,user_220,Product,Desktop,Asia,132.21,0.38,1,1.48
1/5/2024 20:45,user_158,Help,Desktop,North America,67.78,0.62,0,9.09
1/5/2024 21:00,user_477,Product,,Africa,411.43,0.72,0,5.9
1/5/2024 21:15,user_46,Checkout,Tablet,Africa,398.13,0.39,0,7.91
1/5/2024 21:30,user_373,Product,,Asia,570.61,0.9,0,8.05
1/5/2024 21:45,user_518,Product,Tablet,Africa,439.16,0.56,0,2.94
1/5/2024 22:00,user_99,Login,Mobile,South America,35.97,0.45,0,5.53
1/5/2024 22:15,user_892,Search,Tablet,Europe,531.13,0.65,0,9.62
1/5/2024 22:30,user_745,Search,Tablet,Europe,518.29,0.95,1,1.35
1/5/2024 22:45,user_37,Profile,Tablet,North America,268.78,0.79,0,6.99
1/5/2024 23:00,user_280,Profile,Tablet,Africa,353.59,0.04,0,9.64
1/5/2024 23:15,user_349,Login,Tablet,North America,585.77,,1,3.36
1/5/2024 23:30,user_497,Profile,Desktop,Europe,321.72,,0,8.68
1/5/2024 23:45,user_302,Help,Desktop,Europe,543.67,0.31,0,9.37
1/6/2024 0:00,user_181,Checkout,Desktop,Africa,54.41,0.7,0,7.6
1/6/2024 0:15,user_607,Home,Mobile,South America,118.68,0.83,1,2.7
1/6/2024 0:30,user_99,Help,,South America,267.25,0.73,0,3.67
1/6/2024 0:45,user_700,Home,Desktop,Africa,352.93,0.99,0,0.84
1/6/2024 1:00,user_993,Home,Mobile,Africa,490.66,0.27,0,8.4
1/6/2024 1:15,user_116,Login,Desktop,North America,593.02,0.87,0,
1/6/2024 1:30,user_191,Help,Desktop,Africa,236.37,0.77,0,6.51
1/6/2024 1:45,user_253,Login,Tablet,South America,33.21,0.36,0,3.85
1/6/2024 2:00,user_981,Product,Mobile,Africa,481.7,0.73,0,1.23
1/6/2024 2:15,user_928,Home,Tablet,North America,364.61,0.1,0,7.65
1/6/2024 2:30,user_983,Checkout,Tablet,North America,123.13,0.79,0,7.4
1/6/2024 2:45,user_161,Profile,Desktop,North America,299.42,0.53,0,9.17
1/6/2024 3:00,user_256,Checkout,Tablet,North America,446.67,0.29,0,7.44
1/6/2024 3:15,user_323,Profile,Mobile,Asia,463.4,0.66,0,8.37
1/6/2024 3:30,user_128,Home,Tablet,Africa,302.27,0.64,0,7.59
1/6/2024 3:45,user_18,Home,Tablet,Europe,186.6,,0,6.49
1/6/2024 4:00,user_793,Home,Tablet,Africa,584.38,0.03,0,4.56
1/6/2024 4:15,user_735,Login,Desktop,Asia,399.7,0.43,0,9.07
1/6/2024 4:30,user_566,Help,Mobile,North America,247.9,0.57,0,6.68
1/6/2024 4:45,user_570,Profile,Desktop,Asia,171.88,0.88,0,4.28
1/6/2024 5:00,user_323,Help,Desktop,South America,440.01,0.93,0,1.29
1/6/2024 5:15,user_872,Login,Desktop,South America,149.1,0.53,0,3.26
1/6/2024 5:30,user_686,Login,Desktop,Africa,107.17,0.75,1,5.67
1/6/2024 5:45,user_792,Search,Desktop,Africa,320.25,0.44,0,3.12
1/6/2024 6:00,user_626,Checkout,Mobile,Europe,177.54,,0,2.6
1/6/2024 6:15,user_288,Checkout,Tablet,Europe,379.2,0.2,0,5.51
1/6/2024 6:30,user_943,Product,Desktop,South America,75.17,0.37,0,2.11
1/6/2024 6:45,user_854,Login,Desktop,North America,394.69,0.63,0,8.1
1/6/2024 7:00,user_663,Profile,Mobile,Asia,173.56,0.02,0,5.1
1/6/2024 7:15,user_962,Search,Mobile,Europe,5.14,0.72,0,5.95
1/6/2024 7:30,user_639,Search,,Europe,80.53,0.84,0,1.9
1/6/2024 7:45,user_155,Help,Mobile,North America,560.5,0.4,0,3.58
1/6/2024 8:00,user_490,Checkout,Tablet,North America,521.08,0.45,0,4.4
1/6/2024 8:15,user_386,Login,Desktop,Africa,144,0.85,0,8.18
1/6/2024 8:30,user_986,Product,Desktop,Asia,468.13,0.78,0,7.82
1/6/2024 8:45,user_785,Login,Tablet,North America,367.1,0.29,0,2.62
1/6/2024 9:00,user_104,Help,Mobile,Europe,582.69,0.32,0,6.35
1/6/2024 9:15,user_929,Home,Tablet,Europe,227.3,0.68,0,2.81
1/6/2024 9:30,user_393,Login,Mobile,South America,410.47,0.56,0,9.89
1/6/2024 9:45,user_811,Help,Desktop,North America,,0.16,0,9.55
1/6/2024 10:00,user_246,Home,Mobile,Africa,240.77,0.31,0,5.85
1/6/2024 10:15,user_176,Home,Tablet,Asia,578.47,0.9,0,7.14
1/6/2024 10:30,user_39,Product,Tablet,Africa,325.69,0.69,0,8.11
1/6/2024 10:45,user_477,Profile,Desktop,Europe,176.29,0.99,0,7.35
1/6/2024 11:00,user_682,Checkout,Mobile,Africa,76.56,0.77,0,7.15
1/6/2024 11:15,user_759,Login,Mobile,Europe,423.6,0.94,0,9.61
1/6/2024 11:30,user_538,Home,Mobile,Europe,388.69,0.22,0,6.17
1/6/2024 11:45,user_867,Login,Desktop,Europe,227.49,0.77,0,6.54
1/6/2024 12:00,user_818,Profile,Mobile,Europe,570.81,0.02,0,8.57
1/6/2024 12:15,user_921,Checkout,Tablet,Europe,18.21,0.67,0,
1/6/2024 12:30,user_408,Profile,Mobile,South America,185.72,0.47,0,7.46
1/6/2024 12:45,user_525,Checkout,Desktop,Africa,553.04,0.35,0,2.72
1/6/2024 13:00,user_828,Search,Mobile,South America,195.96,0.86,0,4.03
1/6/2024 13:15,user_506,Checkout,Mobile,South America,155.09,0.85,0,1.9
1/6/2024 13:30,user_903,Product,Tablet,North America,322.86,0.02,0,5.3
1/6/2024 13:45,user_825,Profile,Mobile,North America,495.16,0.61,0,4.83
1/6/2024 14:00,user_36,Home,Tablet,North America,66.37,0.37,0,9.97
1/6/2024 14:15,user_685,Search,Tablet,Asia,566.1,0.42,0,6.31
1/6/2024 14:30,user_20,Product,Desktop,North America,478.07,0.83,0,7.97
1/6/2024 14:45,user_321,Login,Tablet,Africa,112.84,0.31,0,3.67
1/6/2024 15:00,user_776,Profile,Tablet,South America,428.64,0.94,0,8.4
1/6/2024 15:15,user_512,Help,Desktop,Africa,234.05,0.18,0,6.34
1/6/2024 15:30,user_400,Help,Tablet,North America,-10,0.66,0,
1/6/2024 15:45,user_654,Home,Desktop,Asia,471.06,0.67,0,3.3
1/6/2024 16:00,user_972,Checkout,Mobile,Asia,577.86,0.25,0,5.71
1/6/2024 16:15,user_883,Home,Desktop,South America,80.36,0.32,0,6.52
1/6/2024 16:30,user_471,Help,Tablet,Africa,255.27,0.83,0,6.1
1/6/2024 16:45,user_143,Login,Desktop,Europe,291.16,0.76,0,9.19
1/6/2024 17:00,user_92,Search,Tablet,Africa,228.91,0.33,0,9.03
1/6/2024 17:15,user_354,Search,Mobile,North America,221.1,0.53,0,9.72
1/6/2024 17:30,user_834,Profile,Desktop,Europe,36.1,0.06,0,6.84
1/6/2024 17:45,user_800,Search,Mobile,Asia,412.9,0.21,0,9.73
1/6/2024 18:00,user_727,Profile,Tablet,South America,264.55,0.49,0,8.41
1/6/2024 18:15,user_959,Profile,Tablet,South America,120.9,0.09,0,3.07
1/6/2024 18:30,user_854,Profile,Mobile,Asia,490.54,0.84,0,4.56
1/6/2024 18:45,user_51,Help,Desktop,North America,482.52,0.72,0,2.76
1/6/2024 19:00,user_665,Help,Desktop,Asia,294.4,,0,0.54
1/6/2024 19:15,user_698,Checkout,Tablet,North America,182.58,0.69,0,2.29
1/6/2024 19:30,user_575,Product,Mobile,Europe,384.67,0.94,1,0.54
1/6/2024 19:45,user_190,Profile,Mobile,Asia,176.45,0.55,0,7.34
1/6/2024 20:00,user_125,Profile,Desktop,North America,145.42,0.6,0,4.54
1/6/2024 20:15,user_150,Product,Desktop,Europe,439.66,0.98,0,3.47
1/6/2024 20:30,user_314,Home,Desktop,Asia,28.99,0.64,0,7.74
1/6/2024 20:45,user_570,Profile,Mobile,South America,61.39,0.03,0,8.41
1/6/2024 21:00,user_342,Checkout,Desktop,Asia,9.04,0.72,0,9.77
1/6/2024 21:15,user_305,Search,Desktop,Africa,96,0.91,0,6.6
1/6/2024 21:30,user_692,Search,Tablet,Asia,46.05,0.8,0,4.88
1/6/2024 21:45,user_682,Login,Desktop,Africa,597.5,0.58,0,3.4
1/6/2024 22:00,user_838,Login,Desktop,Europe,176.84,0.67,0,
1/6/2024 22:15,user_783,Search,Mobile,Asia,93.81,0.99,0,2.52
1/6/2024 22:30,user_54,Search,,Europe,148.39,0.09,0,4.39
1/6/2024 22:45,user_444,Help,Tablet,Europe,561.99,0.67,1,9.92
1/6/2024 23:00,user_613,Checkout,Desktop,North America,314.5,0.28,0,0.51
1/6/2024 23:15,user_993,Product,Tablet,Europe,222.07,0.64,0,2.37
1/6/2024 23:30,user_264,Login,Mobile,Europe,524.67,0.61,0,2.29
1/6/2024 23:45,user_53,Help,Tablet,Asia,,0.15,0,7.31
1/7/2024 0:00,user_572,Help,Mobile,Asia,204.33,,0,3.85
1/7/2024 0:15,user_620,Product,Tablet,South America,128.33,0.62,0,4.84
1/7/2024 0:30,user_5,Help,Tablet,North America,229.79,0.13,0,1.91
1/7/2024 0:45,user_103,Checkout,Desktop,Europe,193.43,0.27,0,4.35
1/7/2024 1:00,user_196,Search,Tablet,North America,408,0.84,0,1.48
1/7/2024 1:15,user_774,Profile,Desktop,Africa,177.3,0.33,0,5.56
1/7/2024 1:30,user_877,Product,,Europe,,0.49,0,1.43
1/7/2024 1:45,user_992,Search,Desktop,North America,44.21,0.94,0,8.01
1/7/2024 2:00,user_884,Search,Desktop,South America,118.82,0.23,0,5.88
1/7/2024 2:15,user_350,Home,Tablet,South America,247.41,0.39,0,7.38
1/7/2024 2:30,user_47,Product,Mobile,Europe,562.48,0.61,0,4.48
1/7/2024 2:45,user_867,Help,Mobile,Africa,229.46,0.76,0,4.12
1/7/2024 3:00,user_823,Profile,Mobile,South America,400.12,0.9,0,1.43
1/7/2024 3:15,user_936,Product,Tablet,South America,156.78,0.92,0,5.48
1/7/2024 3:30,user_820,Help,Desktop,Africa,80.58,0.78,0,5.39
1/7/2024 3:45,user_656,Search,Mobile,North America,39.83,0.23,0,4.95
1/7/2024 4:00,user_269,Profile,Tablet,South America,186.72,0.02,1,7.53
1/7/2024 4:15,user_370,Help,Desktop,Asia,98.81,0.38,0,8.41
1/7/2024 4:30,user_636,Checkout,Mobile,South America,108.54,0.14,0,7.63
1/7/2024 4:45,user_106,Help,Desktop,North America,457.65,0.71,1,1.87
1/7/2024 5:00,user_670,Home,Mobile,North America,14.42,0.66,0,6.41
1/7/2024 5:15,user_659,Search,Mobile,Europe,336.9,0.04,0,1.26
1/7/2024 5:30,user_657,Help,Mobile,Asia,230.78,0.84,0,7.1
1/7/2024 5:45,user_120,Login,Desktop,North America,,0.25,0,4.13
1/7/2024 6:00,user_831,Login,Tablet,Africa,339.88,0.43,0,1.76
1/7/2024 6:15,user_787,Home,Desktop,Asia,-10,0.67,0,8.69
1/7/2024 6:30,user_604,Checkout,Mobile,Asia,180.59,0.43,0,6.33
1/7/2024 6:45,user_58,Search,Desktop,Africa,441.37,0.44,0,3.87
1/7/2024 7:00,user_951,Product,Tablet,South America,523.41,0.07,0,0.79
1/7/2024 7:15,user_346,Home,Desktop,Africa,119.59,0.4,1,5.6
1/7/2024 7:30,user_741,Checkout,Tablet,Africa,,0.76,0,9.27
1/7/2024 7:45,user_474,Product,Tablet,South America,539.19,0.92,0,6.17
1/7/2024 8:00,user_117,Login,Desktop,South America,213.19,0.41,0,9.73
1/7/2024 8:15,user_830,Login,Mobile,South America,333.03,0.42,0,1.8
1/7/2024 8:30,user_791,Product,Tablet,South America,218.93,0.7,0,5.9
1/7/2024 8:45,user_127,Home,Desktop,South America,79.85,0.94,0,8.08
1/7/2024 9:00,user_393,Login,Tablet,Africa,355.65,0.27,0,5.49
1/7/2024 9:15,user_908,Search,Mobile,Europe,317.46,0.44,0,1.37
1/7/2024 9:30,user_641,Profile,Desktop,Europe,125.78,0.8,0,6.04
1/7/2024 9:45,user_58,Help,Desktop,North America,273.86,0.61,0,
1/7/2024 10:00,user_634,Product,Desktop,Europe,479.18,0.11,0,
1/7/2024 10:15,user_513,Product,Mobile,Europe,356.3,0.63,0,7.73
1/7/2024 10:30,user_751,Login,Tablet,Africa,62.67,,1,7.82
1/7/2024 10:45,user_802,Home,,South America,331.07,0.51,1,6.8
1/7/2024 11:00,user_96,Search,Tablet,South America,423.13,0.53,1,2.55
1/7/2024 11:15,user_638,Home,Tablet,Africa,476.66,0.88,0,4.34
1/7/2024 11:30,user_118,Checkout,Mobile,Europe,379.32,0.46,0,7.87
1/7/2024 11:45,user_560,Checkout,Desktop,Africa,95.83,0.28,0,9.56
1/7/2024 12:00,user_601,Profile,Tablet,North America,427.55,0.23,0,1.25
1/7/2024 12:15,user_488,Login,Desktop,South America,408.02,0.87,0,5.59
1/7/2024 12:30,user_237,Login,Desktop,Asia,19.53,0.17,0,3.47
1/7/2024 12:45,user_885,Login,Mobile,North America,249.99,0.43,0,2.64
1/7/2024 13:00,user_897,Profile,Desktop,North America,203.11,0.19,0,5.31
1/7/2024 13:15,user_272,Checkout,Desktop,Africa,403.3,0.77,0,6.26
1/7/2024 13:30,user_189,Home,Tablet,Europe,133.6,0.47,0,0.59
1/7/2024 13:45,user_999,Profile,Mobile,South America,356.57,0.35,0,7.91
1/7/2024 14:00,user_704,Profile,Desktop,Asia,548.36,0.36,0,8.29
1/7/2024 14:15,user_447,Home,,North America,479.69,0.85,1,9.67
1/7/2024 14:30,user_581,Login,Mobile,Asia,553.27,0.55,0,2.22
1/7/2024 14:45,user_790,Search,Mobile,Europe,587.21,0.72,0,6.15
1/7/2024 15:00,user_861,Home,Tablet,Europe,11.35,0.9,0,4.55
1/7/2024 15:15,user_247,Checkout,Tablet,Asia,375.53,0.9,0,3.68
1/7/2024 15:30,user_963,Product,Tablet,South America,250.64,0.33,0,5.87
1/7/2024 15:45,user_76,Product,,Europe,516.61,0.95,1,7.93
1/7/2024 16:00,user_154,Help,Tablet,Asia,154.83,0.02,0,0.72
1/7/2024 16:15,user_656,Help,Desktop,North America,588.71,,1,9.71
1/7/2024 16:30,user_435,Profile,Desktop,Asia,,0.9,0,8.19
1/7/2024 16:45,user_997,Product,Mobile,Asia,477.15,0.27,0,7.64
1/7/2024 17:00,user_86,Search,Desktop,Africa,55.93,0.27,0,7.72
1/7/2024 17:15,user_697,Login,Desktop,Europe,114.16,0.3,0,4.2
1/7/2024 17:30,user_285,Checkout,Desktop,South America,456.25,0.61,0,7.64
1/7/2024 17:45,user_974,Help,Tablet,South America,18.08,,0,4.17
1/7/2024 18:00,user_220,Search,Mobile,Africa,491.04,0.73,0,9.04
1/7/2024 18:15,user_69,Checkout,Mobile,South America,,0.89,0,2.18
1/7/2024 18:30,user_47,Checkout,Mobile,Asia,395.99,0.67,1,3.28
1/7/2024 18:45,user_94,Login,Mobile,Africa,222.23,0.2,0,5.74
1/7/2024 19:00,user_750,Profile,Desktop,North America,368.84,0.93,0,3.53
1/7/2024 19:15,user_958,Product,Desktop,Europe,419.14,0.26,0,4.53
1/7/2024 19:30,user_453,Login,Tablet,Europe,208.77,0.15,0,5.18
1/7/2024 19:45,user_204,Search,Mobile,Europe,69.24,,0,8.64
1/7/2024 20:00,user_912,Profile,Desktop,Asia,46.44,0.56,0,5.47
1/7/2024 20:15,user_218,Search,Desktop,North America,355.42,0.11,0,3.94
1/7/2024 20:30,user_474,Profile,,Africa,314.79,0.14,0,2.85
1/7/2024 20:45,user_432,Help,Tablet,Africa,446.61,0.3,0,4.38
1/7/2024 21:00,user_341,Search,Tablet,Europe,308.29,0.28,0,5.4
1/7/2024 21:15,user_551,Login,Desktop,North America,256.36,,0,7.59
1/7/2024 21:30,user_612,Profile,Desktop,North America,241.86,0.82,0,1.65
1/7/2024 21:45,user_289,Profile,Tablet,North America,20.74,0.76,0,2.61
1/7/2024 22:00,user_254,Checkout,Mobile,South America,204.66,0.26,0,4.11
1/7/2024 22:15,user_734,Checkout,Tablet,South America,585.73,0.25,0,3.92
1/7/2024 22:30,user_357,Home,Tablet,Europe,524.77,0.97,0,4.22
1/7/2024 22:45,user_23,Search,Tablet,North America,200.98,0.01,0,8.04
1/7/2024 23:00,user_762,Checkout,Tablet,North America,-10,0.88,0,3.58
1/7/2024 23:15,user_522,Home,Desktop,Africa,509.14,0.2,0,5.27
1/7/2024 23:30,user_758,Help,Mobile,Africa,267.56,0.95,0,6.43
1/7/2024 23:45,user_837,Help,Tablet,Europe,15.68,0.34,0,2.71
1/8/2024 0:00,user_100,Checkout,Mobile,North America,49.33,0.44,0,7.33
1/8/2024 0:15,user_802,Search,,Europe,308.68,0.71,0,5.7
1/8/2024 0:30,user_180,Profile,Mobile,Africa,581.82,0.59,0,4.74
1/8/2024 0:45,user_223,Product,Tablet,Africa,417.46,0.32,0,8.19
1/8/2024 1:00,user_906,Search,Desktop,South America,47.2,0.55,0,2.81
1/8/2024 1:15,user_762,Login,Tablet,Europe,117.67,0.73,0,8.89
1/8/2024 1:30,user_659,Help,Mobile,Europe,463.94,0.04,0,5.83
1/8/2024 1:45,user_442,Checkout,Mobile,North America,505.66,0.01,0,6.29
1/8/2024 2:00,user_608,Checkout,Desktop,North America,372.53,0.46,0,8.81
1/8/2024 2:15,user_769,Profile,Tablet,South America,388.43,0.13,0,8.27
1/8/2024 2:30,user_325,Login,Mobile,Asia,21.86,0.66,0,6.21
1/8/2024 2:45,user_516,Profile,,Asia,497.98,0.21,0,7.66
1/8/2024 3:00,user_16,Login,Mobile,Asia,474.02,,0,4.62
1/8/2024 3:15,user_792,Product,Desktop,Europe,,,0,5.7
1/8/2024 3:30,user_336,Help,Desktop,Europe,426.66,0.55,0,1.09
