Date,Region,Product_Category,Units_Sold,Revenue,Marketing_Spend,Customer_Satisfaction
2022-03-16 16:39:16.311262252,South America,Home,115,8973.64,3293.34,7.1
2022-03-16 21:54:41.696339268,Asia,Sports,139,5671.88,4301.9,7.5
2022-03-17 03:10:07.081416283,Europe,Beauty,858,12257.05,1541.12,5.0
2022-03-17 08:25:32.466493298,Asia,Sports,679,19305.08,8328.28,5.3
2022-03-17 13:40:57.851570314,Asia,Home,385,24057.36,3552.11,5.4
2022-03-17 18:56:23.236647329,Asia,Beauty,752,2706.22,4061.48,6.6
2022-03-18 00:11:48.621724345,South America,Electronics,976,48543.38,8951.14,9.6
2022-03-18 05:27:14.006801360,South America,Electronics,317,35945.12,5016.58,7.1
2022-03-18 10:42:39.391878375,Asia,Home,100,16498.11,5488.11,5.2
2022-03-18 15:58:04.776955391,South America,Sports,402,16275.51,9569.33,5.6
2022-03-18 21:13:30.162032406,North America,Clothing,543,22702.86,8878.59,6.3
2022-03-19 02:28:55.547109422,North America,Home,811,31499.12,1777.72,7.7
2022-03-19 07:44:20.932186437,South America,Beauty,119,7745.47,4784.83,6.6
2022-03-19 12:59:46.317263452,South America,Beauty,570,9852.03,9715.83,6.4
2022-03-19 18:15:11.702340468,Asia,Electronics,650,43042.01,3786.43,7.4
2022-03-19 23:30:37.087417483,Europe,Beauty,594,13184.62,3778.57,5.5
2022-03-20 04:46:02.472494499,South America,Home,349,19319.65,2030.8,4.5
2022-03-20 10:01:27.857571514,North America,Beauty,574,43627.96,1231.8,4.1
2022-03-20 15:16:53.242648529,Asia,Home,988,33325.82,7429.02,5.5
2022-03-20 20:32:18.627725545,South America,Clothing,365,17414.74,7723.3,4.5
2022-03-21 01:47:44.012802560,North America,Electronics,901,34343.13,9693.23,6.0
2022-03-21 07:03:09.397879576,North America,Beauty,177,1474.32,7756.84,8.6
2022-03-21 12:18:34.782956591,Europe,Home,566,36914.31,2509.19,8.3
2022-03-21 17:34:00.168033606,Asia,Sports,461,24607.29,497.15,7.7
2022-03-21 22:49:25.553110622,Asia,Electronics,914,40752.52,9855.83,9.1
2022-03-22 04:04:50.938187637,Europe,Clothing,114,47754.56,3470.46,5.7
2022-03-22 09:20:16.323264653,Europe,Home,159,46326.53,3188.52,9.3
2022-03-22 14:35:41.708341668,Asia,Clothing,155,45508.62,9068.96,6.4
2022-03-22 19:51:07.093418683,Asia,Clothing,725,25852.41,5892.49,6.4
2022-03-23 01:06:32.478495699,South America,Beauty,883,18327.03,2227.22,6.4
2022-03-23 06:21:57.863572714,South America,Beauty,308,23519.25,8902.05,4.6
2022-03-23 11:37:23.248649730,Europe,Home,176,34649.85,9934.27,9.9
2022-03-23 16:52:48.633726745,South America,Sports,722,44257.89,958.12,4.8
2022-03-23 22:08:14.018803760,North America,Home,655,10745.82,8636.29,6.0
2022-03-24 03:23:39.403880776,South America,Sports,732,45950.56,3966.11,5.9
2022-03-24 08:39:04.788957791,South America,Clothing,57,40851.42,5288.32,4.4
2022-03-24 13:54:30.174034807,North America,Electronics,647,48953.37,9156.68,4.9
2022-03-24 19:09:55.559111822,Europe,Home,248,44072.46,9736.45,4.3
2022-03-25 00:25:20.944188837,North America,Home,16,14356.9,2695.42,5.8
2022-03-25 05:40:46.329265853,South America,Sports,473,5744.82,2207.22,9.2
2022-03-25 10:56:11.714342868,Europe,Clothing,462,6055.93,897.11,6.0
2022-03-25 16:11:37.099419884,South America,Clothing,793,14915.55,5661.8,4.7
2022-03-25 21:27:02.484496899,North America,Sports,906,30902.09,234.68,7.9
2022-03-26 02:42:27.869573914,North America,Clothing,380,40313.86,4177.79,10.0
2022-03-26 07:57:53.254650930,South America,Beauty,558,45012.89,826.5,5.4
2022-03-26 13:13:18.639727945,Asia,Electronics,496,31375.79,4111.74,5.7
2022-03-26 18:28:44.024804961,Asia,Home,220,778.75,495.33,9.8
2022-03-26 23:44:09.409881976,North America,Electronics,174,9722.68,8368.65,5.1
2022-03-27 04:59:34.794958992,North America,Home,134,5436.45,2176.42,7.1
2022-03-27 10:15:00.180036007,Asia,Beauty,346,18484.56,3350.26,5.4
2022-03-27 15:30:25.565113022,Asia,Clothing,201,25316.87,8713.48,9.6
2022-03-27 20:45:50.950190038,South America,Sports,739,2648.16,7488.03,9.9
2022-03-28 02:01:16.335267053,South America,Beauty,223,17749.66,2268.48,8.9
2022-03-28 07:16:41.720344069,Asia,Electronics,583,9369.39,811.8,5.9
2022-03-28 12:32:07.105421084,South America,Sports,337,32529.97,7185.17,6.4
2022-03-28 17:47:32.490498099,South America,Clothing,966,23481.48,3967.96,5.5
2022-03-28 23:02:57.875575115,Europe,Beauty,390,25018.22,7684.19,9.3
2022-03-29 04:18:23.260652130,South America,Sports,682,21670.74,4508.42,9.5
2022-03-29 09:33:48.645729146,North America,Beauty,587,47822.98,3525.42,6.5
2022-03-29 14:49:14.030806161,South America,Beauty,807,11129.39,4566.93,7.9
2022-03-29 20:04:39.415883176,South America,Clothing,248,26074.88,7510.73,5.0
2022-03-30 01:20:04.800960192,Asia,Home,541,36932.86,9031.98,6.6
2022-03-30 06:35:30.186037207,North America,Sports,709,28063.8,592.7,7.8
2022-03-30 11:50:55.571114223,South America,Clothing,91,46486.53,5288.7,6.3
2022-03-30 17:06:20.956191238,South America,Beauty,372,19209.43,425.07,6.1
2022-03-30 22:21:46.341268253,Europe,Clothing,514,23451.95,4737.25,4.0
2022-03-31 03:37:11.726345269,South America,Home,211,4881.85,8864.3,8.8
2022-03-31 08:52:37.111422284,South America,Sports,929,30645.46,3679.74,9.3
2022-03-31 14:08:02.496499300,Europe,Home,513,14766.49,9331.26,9.8
2022-03-31 19:23:27.881576315,Asia,Electronics,653,8435.3,6343.02,8.3
2022-04-01 00:38:53.266653330,South America,Sports,46,27454.3,9348.14,7.3
2022-04-01 05:54:18.651730346,Europe,Home,653,26849.36,7595.95,5.6
2022-04-01 11:09:44.036807361,North America,Beauty,598,4255.65,1124.01,10.0
2022-04-01 16:25:09.421884377,Asia,Sports,610,35061.66,2388.4,7.5
2022-04-01 21:40:34.806961392,North America,Sports,982,31376.72,4002.29,8.1
2022-04-02 02:56:00.192038407,North America,Clothing,411,9856.36,1784.06,8.1
2022-04-02 08:11:25.577115423,Europe,Beauty,774,23737.03,4999.62,9.1
2022-04-02 13:26:50.962192438,South America,Electronics,865,36155.98,4766.54,4.1
2022-04-02 18:42:16.347269454,Europe,Home,715,26707.07,9566.97,5.3
2022-04-02 23:57:41.732346469,Europe,Clothing,185,20076.71,4393.91,8.0
2022-04-03 05:13:07.117423484,Europe,Home,554,16455.75,7877.71,9.4
2022-04-03 10:28:32.502500500,Europe,Electronics,579,30714.5,9424.91,8.1
2022-04-03 15:43:57.887577515,Asia,Electronics,476,46985.88,8782.19,6.5
2022-04-03 20:59:23.272654531,South America,Sports,210,33751.37,2165.81,6.2
2022-04-04 02:14:48.657731546,North America,Electronics,549,4199.92,5010.7,8.4
2022-04-04 07:30:14.042808561,North America,Home,556,23303.91,3542.62,8.4
2022-04-04 12:45:39.427885577,South America,Beauty,646,44595.79,4058.6,7.6
2022-04-04 18:01:04.812962592,North America,Beauty,403,5175.89,3671.99,5.7
2022-04-04 23:16:30.198039608,South America,Sports,842,49449.35,8280.96,9.6
2022-04-05 04:31:55.583116623,North America,Home,51,47478.93,4576.18,7.3
2022-04-05 09:47:20.968193638,Europe,Home,606,4374.59,5284.57,8.7
2022-04-05 15:02:46.353270654,North America,Electronics,402,46703.96,9826.23,5.3
2022-04-05 20:18:11.738347669,South America,Home,709,18475.06,693.79,6.1
2022-04-06 01:33:37.123424685,South America,Clothing,632,42313.1,4930.78,9.2
2022-04-06 06:49:02.508501700,South America,Electronics,792,21209.98,7763.21,4.3
2022-04-06 12:04:27.893578715,South America,Clothing,450,22322.33,1596.5,7.1
2022-04-06 17:19:53.278655731,South America,Sports,846,31895.03,6154.16,6.9
2022-04-06 22:35:18.663732746,Asia,Beauty,626,38836.63,2470.7,8.5
2022-04-07 03:50:44.048809762,Asia,Sports,515,2172.56,8687.3,5.7
2022-04-07 09:06:09.433886777,North America,Beauty,927,29861.22,3338.29,5.3
2022-04-07 14:21:34.818963792,South America,Sports,329,9743.28,3357.72,9.6
2022-04-07 19:37:00.204040808,North America,Home,562,17624.5,6022.12,7.4
2022-04-08 00:52:25.589117823,South America,Clothing,224,17724.45,1917.27,4.6
2022-04-08 06:07:50.974194839,South America,Beauty,80,23718.49,2920.4,5.2
2022-04-08 11:23:16.359271854,Asia,Electronics,577,17039.75,4224.66,10.0
2022-04-08 16:38:41.744348869,Asia,Clothing,928,5814.38,3601.01,5.2
2022-04-08 21:54:07.129425885,Europe,Electronics,245,7708.62,5296.28,7.7
2022-04-09 03:09:32.514502900,Asia,Clothing,290,2155.18,6036.44,6.5
2022-04-09 08:24:57.899579916,Europe,Clothing,996,23777.33,5710.01,9.3
2022-04-09 13:40:23.284656931,Europe,Sports,626,47745.16,6576.27,8.5
2022-04-09 18:55:48.669733946,Europe,Beauty,911,6225.92,3146.72,7.6
2022-04-10 00:11:14.054810962,Europe,Beauty,896,47340.09,1351.62,4.1
2022-04-10 05:26:39.439887977,Europe,Clothing,171,36801.39,7631.99,9.3
2022-04-10 10:42:04.824964993,North America,Home,200,32056.19,8522.73,6.7
2022-04-10 15:57:30.210042008,Asia,Home,18,32441.25,2644.36,9.6
2022-04-10 21:12:55.595119023,Europe,Electronics,69,41423.02,4130.21,7.0
2022-04-11 02:28:20.980196039,South America,Electronics,902,5792.53,5035.84,8.2
2022-04-11 07:43:46.365273054,Asia,Sports,826,25485.34,5379.94,4.4
2022-04-11 12:59:11.750350070,Asia,Clothing,234,35006.01,6628.95,8.5
2022-04-11 18:14:37.135427085,Europe,Electronics,828,29547.61,511.87,6.0
2022-04-11 23:30:02.520504100,North America,Electronics,709,41722.56,7242.62,6.1
2022-04-12 04:45:27.905581116,Europe,Clothing,591,4077.45,713.51,4.7
2022-04-12 10:00:53.290658131,North America,Sports,814,34689.7,4736.06,4.9
2022-04-12 15:16:18.675735147,South America,Electronics,296,26934.37,8293.94,5.1
2022-04-12 20:31:44.060812162,Asia,Sports,178,19268.46,4567.03,6.0
2022-04-13 01:47:09.445889177,South America,Beauty,71,17343.61,1575.99,9.4
2022-04-13 07:02:34.830966193,North America,Sports,358,31231.22,9851.84,6.2
2022-04-13 12:18:00.216043208,North America,Home,451,44604.27,8903.93,8.3
2022-04-13 17:33:25.601120224,South America,Home,23,25060.71,7736.0,4.5
2022-04-13 22:48:50.986197239,North America,Sports,173,41323.8,4173.96,7.5
2022-04-14 04:04:16.371274255,South America,Home,429,20406.74,1920.07,6.9
2022-04-14 09:19:41.756351270,Asia,Beauty,766,5568.53,9419.97,9.9
2022-04-14 14:35:07.141428285,South America,Clothing,856,3544.53,5370.28,9.1
2022-04-14 19:50:32.526505301,Asia,Home,529,3041.05,8538.32,6.7
2022-04-15 01:05:57.911582316,South America,Home,675,19317.43,3486.74,8.7
2022-04-15 06:21:23.296659332,North America,Sports,557,17193.27,3419.35,5.2
2022-04-15 11:36:48.681736346,South America,Beauty,569,36037.88,9856.85,7.4
2022-04-15 16:52:14.066813362,North America,Clothing,606,37269.66,5266.15,4.4
2022-04-15 22:07:39.451890378,South America,Sports,37,3017.27,1492.88,6.1
2022-04-16 03:23:04.836967394,South America,Sports,717,11445.6,2274.78,5.4
2022-04-16 08:38:30.222044408,Europe,Beauty,455,14075.96,4871.25,8.3
2022-04-16 13:53:55.607121424,North America,Clothing,217,27606.79,520.46,6.9
2022-04-16 19:09:20.992198440,Europe,Beauty,479,7653.5,4679.09,8.5
2022-04-17 00:24:46.377275454,North America,Clothing,725,7130.09,4247.51,7.1
2022-04-17 05:40:11.762352470,Europe,Beauty,985,47217.55,7815.43,4.5
2022-04-17 10:55:37.147429486,Asia,Sports,828,40308.04,3613.93,8.4
2022-04-17 16:11:02.532506500,South America,Sports,113,9442.42,9827.23,9.0
2022-04-17 21:26:27.917583516,North America,Electronics,751,20625.11,1889.62,9.4
2022-04-18 02:41:53.302660532,North America,Home,435,18103.29,5950.77,7.4
2022-04-18 07:57:18.687737548,South America,Beauty,110,39654.7,988.02,8.5
2022-04-18 13:12:44.072814562,North America,Electronics,550,25755.54,7365.25,8.5
2022-04-18 18:28:09.457891578,North America,Home,648,6828.56,9948.06,4.9
2022-04-18 23:43:34.842968594,Europe,Beauty,859,37080.11,8209.47,5.0
2022-04-19 04:59:00.228045608,North America,Clothing,531,20145.95,5601.47,4.4
2022-04-19 10:14:25.613122624,Asia,Home,115,13514.75,4898.94,5.9
2022-04-19 15:29:50.998199640,Asia,Sports,688,19087.18,8366.8,6.8
2022-04-19 20:45:16.383276654,South America,Electronics,987,25138.95,9366.14,10.0
2022-04-20 02:00:41.768353670,North America,Home,778,17484.22,9893.14,6.6
2022-04-20 07:16:07.153430686,South America,Home,816,12474.34,4025.74,8.4
2022-04-20 12:31:32.538507702,Asia,Sports,286,20225.85,9910.08,8.2
2022-04-20 17:46:57.923584716,North America,Beauty,74,1449.06,1643.67,5.2
2022-04-20 23:02:23.308661732,North America,Clothing,792,38738.64,2610.14,4.4
2022-04-21 04:17:48.693738748,South America,Sports,909,8961.77,981.26,7.3
2022-04-21 09:33:14.078815762,Asia,Clothing,197,2673.28,2790.21,8.2
2022-04-21 14:48:39.463892778,North America,Beauty,326,32858.09,7702.58,10.0
2022-04-21 20:04:04.848969794,South America,Home,925,38809.84,8543.95,6.2
2022-04-22 01:19:30.234046808,Asia,Clothing,147,40784.54,7811.04,9.4
2022-04-22 06:34:55.619123824,South America,Electronics,352,24928.7,6347.55,6.3
2022-04-22 11:50:21.004200840,Europe,Electronics,114,10665.73,5188.27,8.1
2022-04-22 17:05:46.389277856,North America,Sports,555,36992.77,7116.17,7.6
2022-04-22 22:21:11.774354870,Europe,Beauty,389,35135.8,3969.25,4.3
2022-04-23 03:36:37.159431886,Asia,Sports,119,12690.4,8428.95,4.5
2022-04-23 08:52:02.544508902,Europe,Sports,953,45218.68,6804.18,4.1
2022-04-23 14:07:27.929585916,Europe,Sports,554,5666.39,7008.27,6.2
2022-04-23 19:22:53.314662932,Asia,Electronics,363,49143.07,5405.77,8.5
2022-04-24 00:38:18.699739948,South America,Electronics,752,43082.27,8863.77,5.0
2022-04-24 05:53:44.084816964,Europe,Sports,326,34550.98,2594.95,7.6
2022-04-24 11:09:09.469893978,South America,Electronics,275,46968.12,3873.36,5.7
2022-04-24 16:24:34.854970994,Europe,Beauty,703,36254.4,7798.66,8.8
2022-04-24 21:40:00.240048010,South America,Sports,861,9927.62,4978.21,8.8
2022-04-25 02:55:25.625125024,Asia,Electronics,74,22386.73,8903.22,8.7
2022-04-25 08:10:51.010202040,Europe,Clothing,342,4039.4,3529.35,7.1
2022-04-25 13:26:16.395279056,Asia,Sports,522,19788.04,3756.37,5.7
2022-04-25 18:41:41.780356070,Europe,Sports,142,37209.35,8898.48,8.9
2022-04-25 23:57:07.165433086,Asia,Beauty,601,19628.95,4697.27,5.1
2022-04-26 05:12:32.550510102,Asia,Home,792,16849.56,5209.63,5.7
2022-04-26 10:27:57.935587118,Europe,Home,762,29970.11,3394.36,5.1
2022-04-26 15:43:23.320664132,Europe,Beauty,549,43674.12,2839.03,8.0
2022-04-26 20:58:48.705741148,Europe,Beauty,744,2855.37,6593.89,8.1
2022-04-27 02:14:14.090818164,North America,Beauty,544,19580.79,1286.42,7.9
2022-04-27 07:29:39.475895178,South America,Home,505,8332.92,8804.8,6.5
2022-04-27 12:45:04.860972194,North America,Beauty,630,34920.04,7814.11,4.6
2022-04-27 18:00:30.246049210,North America,Electronics,628,5733.37,1988.41,9.5
2022-04-27 23:15:55.631126224,Asia,Sports,666,33407.98,6970.8,7.0
2022-04-28 04:31:21.016203240,Europe,Sports,378,14665.95,6066.07,6.4
2022-04-28 09:46:46.401280256,South America,Clothing,875,10346.38,1926.9,7.5
2022-04-28 15:02:11.786357272,Asia,Clothing,918,46849.45,2804.71,5.2
2022-04-28 20:17:37.171434286,North America,Sports,919,1416.97,4148.97,4.8
2022-04-29 01:33:02.556511302,Europe,Electronics,660,22169.97,7022.5,6.4
2022-04-29 06:48:27.941588318,Asia,Home,805,1570.54,6423.36,5.4
2022-04-29 12:03:53.326665332,Europe,Home,819,24437.86,5369.12,5.5
2022-04-29 17:19:18.711742348,Asia,Electronics,108,25301.85,7707.26,9.4
2022-04-29 22:34:44.096819364,Europe,Home,326,16422.29,7603.58,7.2
2022-04-30 03:50:09.481896378,North America,Beauty,132,7042.01,6216.81,6.9
2022-04-30 09:05:34.866973394,South America,Sports,329,19131.18,7891.2,8.1
2022-04-30 14:21:00.252050410,North America,Sports,808,33777.02,3409.21,9.7
2022-04-30 19:36:25.637127426,South America,Electronics,602,39228.59,8824.37,4.7
2022-05-01 00:51:51.022204440,Europe,Home,504,26772.15,6187.61,9.0
2022-05-01 06:07:16.407281456,Asia,Clothing,466,29696.8,8241.4,7.5
2022-05-01 11:22:41.792358472,North America,Clothing,531,10430.51,5508.16,4.9
2022-05-01 16:38:07.177435486,South America,Home,529,14722.85,2262.54,5.8
2022-05-01 21:53:32.562512502,North America,Clothing,926,8513.83,5469.86,6.9
2022-05-02 03:08:57.947589518,South America,Electronics,726,12840.12,3774.01,8.1
2022-05-02 08:24:23.332666532,North America,Electronics,324,11631.9,7005.24,5.5
2022-05-02 13:39:48.717743548,South America,Home,955,26212.71,4810.36,7.2
2022-05-02 18:55:14.102820564,South America,Clothing,718,28353.09,8377.52,8.1
2022-05-03 00:10:39.487897580,Europe,Electronics,719,47274.9,6812.92,6.7
2022-05-03 05:26:04.872974594,South America,Electronics,551,10180.75,6876.99,9.2
2022-05-03 10:41:30.258051610,Europe,Beauty,488,32262.95,2249.84,9.2
2022-05-03 15:56:55.643128626,South America,Beauty,922,40954.33,9844.07,6.8
2022-05-03 21:12:21.028205640,Asia,Electronics,980,28231.95,8432.58,9.8
2022-05-04 02:27:46.413282656,Asia,Home,29,13122.68,7911.15,4.5
2022-05-04 07:43:11.798359672,Asia,Sports,569,13496.24,3369.13,4.0
2022-05-04 12:58:37.183436686,South America,Sports,978,2443.03,5402.75,6.3
2022-05-04 18:14:02.568513702,Europe,Electronics,139,15619.49,1457.32,7.6
2022-05-04 23:29:27.953590718,Europe,Electronics,302,37357.88,5430.91,7.8
2022-05-05 04:44:53.338667734,South America,Electronics,906,2852.13,1544.3,6.9
2022-05-05 10:00:18.723744748,Asia,Home,141,11355.12,5575.07,4.7
2022-05-05 15:15:44.108821764,Asia,Beauty,365,35458.51,6522.35,5.0
2022-05-05 20:31:09.493898780,Europe,Electronics,63,39241.25,3962.94,9.1
2022-05-06 01:46:34.878975794,Asia,Electronics,899,23038.26,5035.59,9.2
2022-05-06 07:02:00.264052810,North America,Clothing,802,35054.68,8768.97,8.0
2022-05-06 12:17:25.649129826,Europe,Home,396,19703.63,1174.78,8.0
2022-05-06 17:32:51.034206840,Asia,Electronics,274,8415.71,7938.16,7.6
2022-05-06 22:48:16.419283856,Europe,Clothing,991,20208.4,1790.47,5.2
2022-05-07 04:03:41.804360872,North America,Sports,224,29208.41,463.41,6.6
2022-05-07 09:19:07.189437888,Europe,Electronics,469,47428.64,1937.19,8.2
2022-05-07 14:34:32.574514902,Europe,Electronics,467,3903.17,7673.93,7.2
2022-05-07 19:49:57.959591918,Europe,Clothing,811,25616.01,4110.75,4.1
2022-05-08 01:05:23.344668934,Europe,Home,52,16781.53,8737.95,9.7
2022-05-08 06:20:48.729745948,North America,Electronics,595,25661.43,5294.6,9.1
2022-05-08 11:36:14.114822964,South America,Sports,871,1686.78,320.28,5.6
2022-05-08 16:51:39.499899980,Europe,Electronics,287,15994.76,7195.46,7.7
2022-05-08 22:07:04.884976994,Europe,Sports,847,41083.47,1191.31,9.5
2022-05-09 03:22:30.270054010,Asia,Beauty,763,27920.12,7914.86,4.6
2022-05-09 08:37:55.655131026,Europe,Beauty,139,22803.83,1764.22,7.0
2022-05-09 13:53:21.040208042,Asia,Sports,359,14633.49,3519.92,6.7
2022-05-09 19:08:46.425285056,South America,Home,715,15253.1,7636.59,6.5
2022-05-10 00:24:11.810362072,North America,Electronics,553,19463.52,9546.89,9.0
2022-05-10 05:39:37.195439088,North America,Electronics,115,41860.75,3777.2,6.3
2022-05-10 10:55:02.580516102,South America,Beauty,921,48377.05,8311.06,4.4
2022-05-10 16:10:27.965593118,North America,Sports,725,22213.44,1988.84,4.4
2022-05-10 21:25:53.350670134,South America,Electronics,10,19970.97,8091.08,4.3
2022-05-11 02:41:18.735747148,South America,Electronics,766,42404.26,6609.19,6.5
2022-05-11 07:56:44.120824164,South America,Home,593,21631.81,2008.16,8.3
2022-05-11 13:12:09.505901180,North America,Clothing,441,27824.9,3094.79,5.2
2022-05-11 18:27:34.890978196,Asia,Beauty,315,11931.61,1404.53,7.9
2022-05-11 23:43:00.276055210,South America,Beauty,918,37303.38,3891.37,8.1
2022-05-12 04:58:25.661132226,Europe,Clothing,536,26833.42,2116.12,5.5
2022-05-12 10:13:51.046209242,North America,Electronics,62,40547.21,6475.58,7.6
2022-05-12 15:29:16.431286256,South America,Home,949,39146.27,9945.6,8.1
2022-05-12 20:44:41.816363272,South America,Home,529,11142.74,218.89,6.8
2022-05-13 02:00:07.201440288,Europe,Beauty,339,35923.96,5455.11,6.0
2022-05-13 07:15:32.586517304,Asia,Home,567,40102.69,5779.3,7.7
2022-05-13 12:30:57.971594318,Asia,Clothing,334,17632.31,9150.67,9.9
2022-05-13 17:46:23.356671334,Asia,Electronics,123,9044.15,5109.45,6.6
2022-05-13 23:01:48.741748350,South America,Clothing,156,630.29,5482.64,6.4
2022-05-14 04:17:14.126825364,South America,Sports,175,22819.73,4769.36,6.8
2022-05-14 09:32:39.511902380,South America,Beauty,388,17945.42,2762.15,4.5
2022-05-14 14:48:04.896979396,North America,Home,148,27968.04,654.69,7.3
2022-05-14 20:03:30.282056410,Europe,Sports,638,9808.03,4145.71,6.0
2022-05-15 01:18:55.667133426,South America,Home,308,43053.44,620.66,4.7
2022-05-15 06:34:21.052210442,Europe,Electronics,285,13258.88,5549.88,6.8
2022-05-15 11:49:46.437287458,Europe,Electronics,925,11708.27,3142.21,4.0
2022-05-15 17:05:11.822364472,Asia,Electronics,798,24295.35,5382.66,6.4
2022-05-15 22:20:37.207441488,North America,Home,859,25193.13,1429.54,4.6
2022-05-16 03:36:02.592518504,South America,Sports,834,11146.72,9333.04,4.1
