Timestamp,User_ID,Page_Visited,Device_Type,Region,Session_Duration,Bounce_Rate,Conversion,Page_Load_Time,Date,Hour,DayOfWeek,Engagement_Score,Converted_Session
2024-01-03 03:30:00,user_655,Help,Mobile,Europe,250.05,0.95,1,2.44,2024-01-03,3,Wednesday,72.69,Converted
2024-01-03 03:45:00,user_171,Login,Desktop,Asia,437.91,0.13,0,1.65,2024-01-03,3,Wednesday,165.25,Not Converted
2024-01-03 04:00:00,user_541,Checkout,Desktop,South America,273.73,0.7,0,5.35,2024-01-03,4,Wednesday,43.11,Not Converted
2024-01-03 04:15:00,user_36,Login,Tablet,Africa,514.75,0.49,0,1.25,2024-01-03,4,Wednesday,228.78,Not Converted
2024-01-03 04:30:00,user_525,Help,Tablet,South America,566.74,0.03,0,6.08,2024-01-03,4,Wednesday,80.05,Not Converted
2024-01-03 04:45:00,user_160,Profile,Desktop,North America,204.89,0.92,0,0.8,2024-01-03,4,Wednesday,113.83,Not Converted
2024-01-03 05:00:00,user_839,Product,Mobile,North America,294.4,0.85,0,1.51,2024-01-03,5,Wednesday,117.29,Not Converted
2024-01-03 05:15:00,user_699,Profile,Mobile,North America,61.56,0.52,0,5.72,2024-01-03,5,Wednesday,9.16,Not Converted
2024-01-03 05:30:00,user_243,Product,Mobile,South America,124.28,0.23,0,6.12,2024-01-03,5,Wednesday,17.46,Not Converted
2024-01-03 05:45:00,user_86,Help,Desktop,Europe,251.01,0.49,0,0.78,2024-01-03,5,Wednesday,141.02,Not Converted
2024-01-03 06:00:00,user_796,Profile,Unknown,Africa,127.69,0.36,0,5.95,2024-01-03,6,Wednesday,18.37,Not Converted
2024-01-03 06:15:00,user_578,Checkout,Tablet,South America,526.55,0.26,1,8.47,2024-01-03,6,Wednesday,55.6,Converted
2024-01-03 06:30:00,user_682,Search,Tablet,Europe,99.18,0.51,0,7.36,2024-01-03,6,Wednesday,11.86,Not Converted
2024-01-03 06:45:00,user_557,Checkout,Desktop,Europe,276.12,0.97,0,1.75,2024-01-03,6,Wednesday,100.41,Not Converted
2024-01-03 07:00:00,user_574,Login,Tablet,South America,365.39,0.57,1,6.13,2024-01-03,7,Wednesday,51.25,Converted
2024-01-03 07:15:00,user_953,Checkout,Desktop,South America,416.66,0.89,0,6.89,2024-01-03,7,Wednesday,52.81,Not Converted
2024-01-03 07:30:00,user_646,Help,Mobile,Europe,232.93,0.65,0,0.85,2024-01-03,7,Wednesday,125.91,Not Converted
2024-01-03 07:45:00,user_796,Home,Mobile,Europe,522.11,0.49,0,8.63,2024-01-03,7,Wednesday,54.22,Not Converted
2024-01-03 08:00:00,user_28,Login,Mobile,Europe,343.15,0.85,0,9.11,2024-01-03,8,Wednesday,33.94,Not Converted
2024-01-03 08:15:00,user_620,Profile,Tablet,South America,294.4,0.47,0,8.58,2024-01-03,8,Wednesday,30.73,Not Converted
2024-01-03 08:30:00,user_556,Login,Desktop,Europe,45.01,0.87,0,8.33,2024-01-03,8,Wednesday,4.82,Not Converted
2024-01-03 08:45:00,user_340,Search,Mobile,North America,281.49,0.29,0,7.58,2024-01-03,8,Wednesday,32.81,Not Converted
2024-01-03 09:00:00,user_798,Product,Unknown,South America,493.34,0.13,0,6.52,2024-01-03,9,Wednesday,65.6,Not Converted
2024-01-03 09:15:00,user_958,Profile,Mobile,North America,370.65,0.86,0,6.95,2024-01-03,9,Wednesday,46.62,Not Converted
2024-01-03 09:30:00,user_331,Login,Tablet,Asia,500.14,0.59,0,8.16,2024-01-03,9,Wednesday,54.6,Not Converted
2024-01-03 09:45:00,user_640,Profile,Tablet,South America,298.94,0.89,0,6.79,2024-01-03,9,Wednesday,38.37,Not Converted
2024-01-03 10:00:00,user_506,Profile,Desktop,Asia,75.48,0.94,0,3.61,2024-01-03,10,Wednesday,16.37,Not Converted
2024-01-03 10:15:00,user_348,Profile,Tablet,Europe,13.12,0.05,0,4.07,2024-01-03,10,Wednesday,2.59,Not Converted
2024-01-03 10:30:00,user_473,Product,Tablet,Europe,185.42,0.5,0,9.02,2024-01-03,10,Wednesday,18.5,Not Converted
2024-01-03 10:45:00,user_231,Help,Desktop,Africa,420.3,0.37,0,0.66,2024-01-03,10,Wednesday,253.19,Not Converted
2024-01-03 11:00:00,user_190,Checkout,Mobile,Europe,475.2,0.63,1,7.14,2024-01-03,11,Wednesday,58.38,Converted
2024-01-03 11:15:00,user_225,Profile,Tablet,Asia,180.97,0.79,0,9.57,2024-01-03,11,Wednesday,17.12,Not Converted
2024-01-03 11:30:00,user_385,Home,Desktop,Europe,299.91,0.28,0,7.21,2024-01-03,11,Wednesday,36.53,Not Converted
2024-01-03 11:45:00,user_377,Help,Tablet,South America,255.57,0.56,0,9.94,2024-01-03,11,Wednesday,23.36,Not Converted
2024-01-03 12:00:00,user_283,Search,Tablet,Europe,249.26,0.71,0,7.03,2024-01-03,12,Wednesday,31.04,Not Converted
2024-01-03 12:15:00,user_958,Product,Tablet,Africa,142.65,0.13,0,0.83,2024-01-03,12,Wednesday,77.95,Not Converted
2024-01-03 12:30:00,user_633,Login,Tablet,Europe,86.14,0.81,0,8.36,2024-01-03,12,Wednesday,9.2,Not Converted
2024-01-03 12:45:00,user_628,Product,Desktop,Asia,122.03,0.61,0,3.2,2024-01-03,12,Wednesday,29.05,Not Converted
2024-01-03 13:00:00,user_973,Login,Desktop,Asia,37.92,0.95,0,4.74,2024-01-03,13,Wednesday,6.61,Not Converted
2024-01-03 13:15:00,user_745,Product,Desktop,Europe,122.89,0.34,0,3.46,2024-01-03,13,Wednesday,27.55,Not Converted
2024-01-03 13:30:00,user_259,Login,Tablet,Asia,10.47,0.11,0,3.05,2024-01-03,13,Wednesday,2.59,Not Converted
2024-01-03 13:45:00,user_359,Profile,Tablet,Asia,378.22,0.51,0,4.6,2024-01-03,13,Wednesday,67.54,Not Converted
2024-01-03 14:00:00,user_710,Checkout,Tablet,Africa,193.24,0.09,0,4.1,2024-01-03,14,Wednesday,37.89,Not Converted
2024-01-03 14:15:00,user_456,Login,Desktop,South America,584.02,0.97,0,6.52,2024-01-03,14,Wednesday,77.66,Not Converted
2024-01-03 14:30:00,user_411,Login,Tablet,Africa,120.26,0.04,0,5.46,2024-01-03,14,Wednesday,18.62,Not Converted
2024-01-03 14:45:00,user_649,Home,Mobile,North America,210.77,0.49,0,3.32,2024-01-03,14,Wednesday,48.79,Not Converted
2024-01-03 15:00:00,user_318,Login,Tablet,Africa,217.92,0.53,0,2.53,2024-01-03,15,Wednesday,61.73,Not Converted
2024-01-03 15:15:00,user_677,Home,Mobile,Europe,10.03,0.37,0,6.84,2024-01-03,15,Wednesday,1.28,Not Converted
2024-01-03 15:30:00,user_225,Search,Tablet,South America,504.33,0.07,0,6.87,2024-01-03,15,Wednesday,64.08,Not Converted
2024-01-03 15:45:00,user_819,Profile,Desktop,Europe,24.04,0.62,0,9.06,2024-01-03,15,Wednesday,2.39,Not Converted
2024-01-03 16:00:00,user_234,Home,Tablet,North America,564.41,0.59,0,0.65,2024-01-03,16,Wednesday,342.07,Not Converted
2024-01-03 16:15:00,user_684,Checkout,Mobile,South America,535.78,0.28,0,8.6,2024-01-03,16,Wednesday,55.81,Not Converted
2024-01-03 16:30:00,user_664,Help,Mobile,Asia,323.64,0.91,0,5.45,2024-01-03,16,Wednesday,50.18,Not Converted
2024-01-03 16:45:00,user_975,Profile,Unknown,Africa,328.44,0.3,0,6.4,2024-01-03,16,Wednesday,44.38,Not Converted
2024-01-03 17:00:00,user_827,Home,Mobile,Europe,394.0,0.45,0,1.37,2024-01-03,17,Wednesday,166.24,Not Converted
2024-01-03 17:15:00,user_374,Profile,Mobile,North America,235.29,0.54,0,4.61,2024-01-03,17,Wednesday,41.94,Not Converted
2024-01-03 17:30:00,user_672,Profile,Desktop,Asia,390.1,0.1,0,2.66,2024-01-03,17,Wednesday,106.58,Not Converted
2024-01-03 17:45:00,user_608,Profile,Tablet,Africa,31.64,0.93,1,2.92,2024-01-03,17,Wednesday,8.07,Converted
2024-01-03 18:00:00,user_472,Search,Tablet,Asia,37.16,0.37,0,5.29,2024-01-03,18,Wednesday,5.91,Not Converted
2024-01-03 18:15:00,user_233,Checkout,Tablet,Africa,277.05,0.08,0,8.22,2024-01-03,18,Wednesday,30.05,Not Converted
2024-01-03 18:30:00,user_692,Product,Mobile,South America,294.4,0.39,0,7.57,2024-01-03,18,Wednesday,34.35,Not Converted
2024-01-03 18:45:00,user_113,Product,Tablet,Asia,533.25,0.6,0,6.11,2024-01-03,18,Wednesday,75.0,Not Converted
2024-01-03 19:00:00,user_830,Home,Tablet,Asia,67.27,0.51,0,5.62,2024-01-03,19,Wednesday,10.16,Not Converted
2024-01-03 19:15:00,user_497,Profile,Desktop,Asia,494.48,0.69,1,5.46,2024-01-03,19,Wednesday,76.54,Converted
2024-01-03 19:30:00,user_442,Home,Desktop,South America,129.98,0.06,0,9.74,2024-01-03,19,Wednesday,12.1,Not Converted
2024-01-03 19:45:00,user_564,Search,Unknown,North America,239.48,0.28,0,5.82,2024-01-03,19,Wednesday,35.11,Not Converted
2024-01-03 20:00:00,user_268,Search,Mobile,Africa,193.38,0.82,0,2.91,2024-01-03,20,Wednesday,49.46,Not Converted
2024-01-03 20:15:00,user_510,Login,Tablet,Asia,243.09,0.08,0,2.69,2024-01-03,20,Wednesday,65.88,Not Converted
2024-01-03 20:30:00,user_807,Search,Desktop,South America,94.54,0.86,0,5.46,2024-01-03,20,Wednesday,14.63,Not Converted
2024-01-03 20:45:00,user_386,Login,Desktop,North America,304.62,0.09,0,5.47,2024-01-03,20,Wednesday,47.08,Not Converted
2024-01-03 21:00:00,user_387,Checkout,Desktop,Africa,481.98,0.83,0,0.57,2024-01-03,21,Wednesday,306.99,Not Converted
2024-01-03 21:15:00,user_113,Home,Tablet,South America,267.71,0.36,1,8.39,2024-01-03,21,Wednesday,28.51,Converted
2024-01-03 21:30:00,user_613,Help,Tablet,Africa,296.92,0.61,0,7.19,2024-01-03,21,Wednesday,36.25,Not Converted
2024-01-03 21:45:00,user_625,Checkout,Tablet,Asia,510.02,0.15,0,6.79,2024-01-03,21,Wednesday,65.47,Not Converted
2024-01-03 22:00:00,user_952,Search,Mobile,North America,425.1,0.07,0,1.15,2024-01-03,22,Wednesday,197.72,Not Converted
2024-01-03 22:15:00,user_81,Checkout,Mobile,South America,296.82,0.22,0,5.46,2024-01-03,22,Wednesday,45.95,Not Converted
2024-01-03 22:30:00,user_699,Checkout,Desktop,North America,158.33,0.13,1,9.39,2024-01-03,22,Wednesday,15.24,Converted
2024-01-03 22:45:00,user_113,Checkout,Tablet,Asia,531.53,0.31,0,8.69,2024-01-03,22,Wednesday,54.85,Not Converted
2024-01-03 23:00:00,user_2,Search,Desktop,North America,294.4,0.51,0,3.21,2024-01-03,23,Wednesday,69.93,Not Converted
2024-01-03 23:15:00,user_642,Help,Tablet,North America,136.58,0.59,0,1.99,2024-01-03,23,Wednesday,45.68,Not Converted
2024-01-03 23:30:00,user_220,Profile,Tablet,Europe,165.13,0.79,0,4.77,2024-01-03,23,Wednesday,28.62,Not Converted
2024-01-03 23:45:00,user_566,Checkout,Tablet,North America,482.86,0.66,0,3.88,2024-01-03,23,Wednesday,98.95,Not Converted
2024-01-04 00:00:00,user_855,Login,Unknown,Africa,31.27,0.61,0,6.98,2024-01-04,0,Thursday,3.92,Not Converted
2024-01-04 00:15:00,user_997,Search,Mobile,South America,595.29,0.41,0,5.46,2024-01-04,0,Thursday,92.15,Not Converted
2024-01-04 00:30:00,user_736,Checkout,Tablet,Europe,82.56,0.47,1,3.95,2024-01-04,0,Thursday,16.68,Converted
2024-01-04 00:45:00,user_225,Help,Desktop,South America,478.66,0.41,0,1.09,2024-01-04,0,Thursday,229.02,Not Converted
2024-01-04 01:00:00,user_385,Profile,Tablet,South America,239.89,0.84,0,9.03,2024-01-04,1,Thursday,23.92,Not Converted
2024-01-04 01:15:00,user_403,Search,Tablet,Asia,297.87,0.23,0,0.86,2024-01-04,1,Thursday,160.15,Not Converted
2024-01-04 01:30:00,user_638,Product,Desktop,Asia,528.99,0.49,0,9.55,2024-01-04,1,Thursday,50.14,Not Converted
2024-01-04 01:45:00,user_130,Profile,Tablet,Europe,250.68,0.65,0,6.81,2024-01-04,1,Thursday,32.1,Not Converted
2024-01-04 02:00:00,user_53,Login,Desktop,Asia,324.81,0.49,0,9.45,2024-01-04,2,Thursday,31.08,Not Converted
2024-01-04 02:15:00,user_684,Checkout,Mobile,Asia,34.33,0.89,0,2.4,2024-01-04,2,Thursday,10.1,Not Converted
2024-01-04 02:30:00,user_730,Help,Mobile,Asia,6.4,0.86,0,0.89,2024-01-04,2,Thursday,3.39,Not Converted
2024-01-04 02:45:00,user_672,Product,Desktop,South America,150.66,0.08,0,5.14,2024-01-04,2,Thursday,24.54,Not Converted
2024-01-04 03:00:00,user_710,Help,Mobile,Europe,409.95,0.11,0,4.78,2024-01-04,3,Thursday,70.93,Not Converted
2024-01-04 03:15:00,user_416,Product,Mobile,South America,77.15,0.5,0,3.65,2024-01-04,3,Thursday,16.59,Not Converted
2024-01-04 03:30:00,user_247,Search,Desktop,Africa,72.69,0.61,1,9.6,2024-01-04,3,Thursday,6.86,Converted
2024-01-04 03:45:00,user_836,Product,Mobile,South America,249.52,0.27,0,8.31,2024-01-04,3,Thursday,26.8,Not Converted
2024-01-04 04:00:00,user_439,Login,Tablet,Africa,390.46,0.72,0,6.79,2024-01-04,4,Thursday,50.12,Not Converted
2024-01-04 04:15:00,user_203,Login,Tablet,North America,428.68,0.59,0,2.05,2024-01-04,4,Thursday,140.55,Not Converted
2024-01-04 04:30:00,user_184,Home,Desktop,North America,111.18,0.32,0,7.48,2024-01-04,4,Thursday,13.11,Not Converted
2024-01-04 04:45:00,user_123,Login,Mobile,Africa,52.35,0.49,0,7.41,2024-01-04,4,Thursday,6.22,Not Converted
2024-01-04 05:00:00,user_401,Profile,Tablet,Africa,564.54,0.75,0,4.54,2024-01-04,5,Thursday,101.9,Not Converted
2024-01-04 05:15:00,user_767,Product,Tablet,South America,160.1,0.21,0,9.29,2024-01-04,5,Thursday,15.56,Not Converted
2024-01-04 05:30:00,user_294,Login,Mobile,Africa,512.74,0.83,0,2.09,2024-01-04,5,Thursday,165.94,Not Converted
2024-01-04 05:45:00,user_280,Search,Mobile,Europe,518.78,0.42,0,3.04,2024-01-04,5,Thursday,128.41,Not Converted
2024-01-04 06:00:00,user_837,Help,Tablet,North America,464.65,0.58,0,1.1,2024-01-04,6,Thursday,221.26,Not Converted
2024-01-04 06:15:00,user_884,Help,Tablet,North America,105.46,1.0,0,8.06,2024-01-04,6,Thursday,11.64,Not Converted
2024-01-04 06:30:00,user_610,Home,Desktop,Africa,493.97,0.86,0,6.41,2024-01-04,6,Thursday,66.66,Not Converted
2024-01-04 06:45:00,user_198,Help,Desktop,Asia,462.7,0.37,0,3.49,2024-01-04,6,Thursday,103.05,Not Converted
2024-01-04 07:00:00,user_982,Product,Tablet,Asia,360.05,0.49,0,2.06,2024-01-04,7,Thursday,117.66,Not Converted
2024-01-04 07:15:00,user_907,Home,Desktop,Africa,205.64,0.78,1,5.46,2024-01-04,7,Thursday,31.83,Converted
2024-01-04 07:30:00,user_511,Product,Tablet,Europe,294.4,0.43,0,2.08,2024-01-04,7,Thursday,95.58,Not Converted
2024-01-04 07:45:00,user_752,Search,Tablet,Asia,77.52,0.19,0,4.81,2024-01-04,7,Thursday,13.34,Not Converted
2024-01-04 08:00:00,user_144,Home,Desktop,Africa,308.31,0.9,0,2.85,2024-01-04,8,Thursday,80.08,Not Converted
2024-01-04 08:15:00,user_609,Checkout,Desktop,Europe,353.23,0.2,0,2.96,2024-01-04,8,Thursday,89.2,Not Converted
2024-01-04 08:30:00,user_201,Profile,Mobile,Europe,218.81,0.03,0,8.82,2024-01-04,8,Thursday,22.28,Not Converted
2024-01-04 08:45:00,user_124,Profile,Mobile,South America,287.84,0.02,0,5.39,2024-01-04,8,Thursday,45.05,Not Converted
2024-01-04 09:00:00,user_187,Product,Mobile,Europe,221.29,0.62,0,7.43,2024-01-04,9,Thursday,26.25,Not Converted
2024-01-04 09:15:00,user_326,Help,Tablet,Asia,386.4,0.66,0,0.84,2024-01-04,9,Thursday,210.0,Not Converted
2024-01-04 09:30:00,user_464,Checkout,Desktop,Asia,541.25,0.31,0,3.97,2024-01-04,9,Thursday,108.9,Not Converted
2024-01-04 09:45:00,user_349,Home,Tablet,Africa,102.53,0.32,0,5.05,2024-01-04,9,Thursday,16.95,Not Converted
2024-01-04 10:00:00,user_771,Checkout,Desktop,Africa,231.94,0.34,0,2.27,2024-01-04,10,Thursday,70.93,Not Converted
2024-01-04 10:15:00,user_660,Checkout,Tablet,Europe,88.82,0.49,1,1.64,2024-01-04,10,Thursday,33.64,Converted
2024-01-04 10:30:00,user_764,Help,Mobile,North America,376.84,0.06,0,8.77,2024-01-04,10,Thursday,38.57,Not Converted
2024-01-04 10:45:00,user_955,Home,Mobile,South America,438.68,0.49,0,9.42,2024-01-04,10,Thursday,42.1,Not Converted
2024-01-04 11:00:00,user_932,Search,Mobile,North America,559.49,0.22,0,1.25,2024-01-04,11,Thursday,248.66,Not Converted
2024-01-04 11:15:00,user_403,Help,Tablet,Europe,170.93,1.0,0,3.82,2024-01-04,11,Thursday,35.46,Not Converted
2024-01-04 11:30:00,user_346,Checkout,Desktop,Europe,570.38,0.17,1,9.6,2024-01-04,11,Thursday,53.81,Converted
2024-01-04 11:45:00,user_963,Checkout,Desktop,North America,42.64,0.77,0,1.29,2024-01-04,11,Thursday,18.62,Not Converted
2024-01-04 12:00:00,user_511,Search,Mobile,South America,363.79,0.22,1,6.61,2024-01-04,12,Thursday,47.8,Converted
2024-01-04 12:15:00,user_147,Checkout,Mobile,North America,38.99,0.08,0,9.74,2024-01-04,12,Thursday,3.63,Not Converted
2024-01-04 12:30:00,user_148,Checkout,Mobile,Africa,536.8,1.0,1,9.79,2024-01-04,12,Thursday,49.75,Converted
2024-01-04 12:45:00,user_864,Checkout,Mobile,Asia,320.24,0.86,0,5.46,2024-01-04,12,Thursday,49.57,Not Converted
2024-01-04 13:00:00,user_711,Profile,Desktop,Africa,403.26,0.4,0,2.05,2024-01-04,13,Thursday,132.22,Not Converted
2024-01-04 13:15:00,user_820,Help,Tablet,Asia,499.79,0.49,0,2.42,2024-01-04,13,Thursday,146.14,Not Converted
2024-01-04 13:30:00,user_489,Login,Tablet,Europe,94.43,0.56,0,8.95,2024-01-04,13,Thursday,9.49,Not Converted
2024-01-04 13:45:00,user_929,Help,Tablet,South America,27.96,0.85,0,9.16,2024-01-04,13,Thursday,2.75,Not Converted
2024-01-04 14:00:00,user_936,Search,Tablet,North America,527.93,0.32,0,6.27,2024-01-04,14,Thursday,72.62,Not Converted
2024-01-04 14:15:00,user_640,Checkout,Mobile,South America,192.39,0.52,0,7.78,2024-01-04,14,Thursday,21.91,Not Converted
2024-01-04 14:30:00,user_551,Help,Unknown,North America,81.74,0.49,1,7.53,2024-01-04,14,Thursday,9.58,Converted
2024-01-04 14:45:00,user_338,Profile,Mobile,Africa,283.73,0.35,0,6.79,2024-01-04,14,Thursday,36.42,Not Converted
2024-01-04 15:00:00,user_872,Search,Tablet,Africa,360.99,0.89,0,8.36,2024-01-04,15,Thursday,38.57,Not Converted
2024-01-04 15:15:00,user_641,Product,Mobile,North America,23.43,0.17,0,7.01,2024-01-04,15,Thursday,2.93,Not Converted
2024-01-04 15:30:00,user_779,Help,Mobile,South America,168.56,0.15,1,5.57,2024-01-04,15,Thursday,25.66,Converted
2024-01-04 15:45:00,user_988,Product,Desktop,North America,24.52,0.58,1,2.75,2024-01-04,15,Thursday,6.54,Converted
2024-01-04 16:00:00,user_953,Checkout,Desktop,Europe,255.1,0.66,0,7.57,2024-01-04,16,Thursday,29.77,Not Converted
2024-01-04 16:15:00,user_473,Profile,Mobile,Africa,537.58,0.19,0,5.0,2024-01-04,16,Thursday,89.6,Not Converted
2024-01-04 16:30:00,user_946,Profile,Desktop,Europe,589.68,0.39,0,3.3,2024-01-04,16,Thursday,137.13,Not Converted
2024-01-04 16:45:00,user_151,Help,Desktop,Africa,384.04,0.95,0,8.12,2024-01-04,16,Thursday,42.11,Not Converted
2024-01-04 17:00:00,user_415,Search,Mobile,Africa,101.17,0.25,0,7.12,2024-01-04,17,Thursday,12.46,Not Converted
2024-01-04 17:15:00,user_990,Search,Mobile,Asia,543.98,0.49,0,9.4,2024-01-04,17,Thursday,52.31,Not Converted
2024-01-04 17:30:00,user_298,Profile,Mobile,Europe,312.17,0.74,0,2.07,2024-01-04,17,Thursday,101.68,Not Converted
2024-01-04 17:45:00,user_611,Search,Mobile,Europe,96.48,0.45,0,5.46,2024-01-04,17,Thursday,14.93,Not Converted
2024-01-04 18:00:00,user_263,Profile,Tablet,Asia,553.43,0.94,0,2.82,2024-01-04,18,Thursday,144.88,Not Converted
2024-01-04 18:15:00,user_764,Help,Tablet,South America,455.69,0.74,0,9.08,2024-01-04,18,Thursday,45.21,Not Converted
2024-01-04 18:30:00,user_144,Login,Mobile,Europe,440.36,0.46,0,1.45,2024-01-04,18,Thursday,179.74,Not Converted
2024-01-04 18:45:00,user_346,Profile,Desktop,North America,426.96,0.57,0,6.73,2024-01-04,18,Thursday,55.23,Not Converted
2024-01-04 19:00:00,user_624,Product,Mobile,Asia,124.2,0.69,0,8.02,2024-01-04,19,Thursday,13.77,Not Converted
2024-01-04 19:15:00,user_572,Search,Mobile,Europe,130.55,0.59,0,3.87,2024-01-04,19,Thursday,26.81,Not Converted
2024-01-04 19:30:00,user_881,Profile,Desktop,South America,414.53,0.88,0,9.56,2024-01-04,19,Thursday,39.25,Not Converted
2024-01-04 19:45:00,user_2,Profile,Tablet,Europe,135.74,0.36,0,8.58,2024-01-04,19,Thursday,14.17,Not Converted
2024-01-04 20:00:00,user_897,Help,Mobile,Africa,266.01,0.3,1,3.3,2024-01-04,20,Thursday,61.86,Converted
2024-01-04 20:15:00,user_304,Search,Mobile,North America,470.29,0.21,0,0.57,2024-01-04,20,Thursday,299.55,Not Converted
2024-01-04 20:30:00,user_254,Login,Tablet,Asia,471.45,0.04,0,3.32,2024-01-04,20,Thursday,109.13,Not Converted
2024-01-04 20:45:00,user_652,Help,Tablet,Africa,274.69,0.04,0,3.17,2024-01-04,20,Thursday,65.87,Not Converted
2024-01-04 21:00:00,user_453,Login,Desktop,South America,476.35,0.87,0,8.95,2024-01-04,21,Thursday,47.87,Not Converted
2024-01-04 21:15:00,user_37,Help,Tablet,Africa,503.98,0.68,0,9.69,2024-01-04,21,Thursday,47.14,Not Converted
2024-01-04 21:30:00,user_160,Search,Tablet,Africa,394.59,0.66,0,1.17,2024-01-04,21,Thursday,181.84,Not Converted
2024-01-04 21:45:00,user_9,Home,Tablet,South America,140.91,0.61,0,4.98,2024-01-04,21,Thursday,23.56,Not Converted
2024-01-04 22:00:00,user_233,Search,Desktop,Africa,168.04,0.85,0,5.71,2024-01-04,22,Thursday,25.04,Not Converted
2024-01-04 22:15:00,user_99,Search,Tablet,Asia,192.33,0.48,0,1.38,2024-01-04,22,Thursday,80.81,Not Converted
2024-01-04 22:30:00,user_659,Login,Tablet,Europe,74.5,0.87,0,4.09,2024-01-04,22,Thursday,14.64,Not Converted
2024-01-04 22:45:00,user_816,Login,Desktop,Africa,167.53,0.36,0,3.51,2024-01-04,22,Thursday,37.15,Not Converted
2024-01-04 23:00:00,user_208,Search,Tablet,Asia,129.66,0.93,1,5.46,2024-01-04,23,Thursday,20.07,Converted
2024-01-04 23:15:00,user_131,Search,Tablet,Europe,275.92,0.7,0,6.78,2024-01-04,23,Thursday,35.47,Not Converted
2024-01-04 23:30:00,user_404,Search,Desktop,Europe,545.52,0.26,0,7.18,2024-01-04,23,Thursday,66.69,Not Converted
2024-01-04 23:45:00,user_152,Login,Mobile,Africa,67.17,0.56,0,1.8,2024-01-04,23,Thursday,23.99,Not Converted
2024-01-05 00:00:00,user_54,Search,Unknown,Asia,433.56,0.53,0,8.22,2024-01-05,0,Friday,47.02,Not Converted
2024-01-05 00:15:00,user_120,Search,Tablet,Africa,413.93,0.14,0,6.95,2024-01-05,0,Friday,52.07,Not Converted
2024-01-05 00:30:00,user_673,Checkout,Tablet,South America,61.97,0.59,0,8.95,2024-01-05,0,Friday,6.23,Not Converted
2024-01-05 00:45:00,user_920,Home,Tablet,Europe,294.4,0.31,0,4.77,2024-01-05,0,Friday,51.02,Not Converted
2024-01-05 01:00:00,user_628,Product,Desktop,Africa,294.4,0.05,0,8.99,2024-01-05,1,Friday,29.47,Not Converted
2024-01-05 01:15:00,user_587,Home,Tablet,Europe,221.42,0.49,1,8.72,2024-01-05,1,Friday,22.78,Converted
2024-01-05 01:30:00,user_625,Checkout,Tablet,Asia,455.14,0.64,0,4.66,2024-01-05,1,Friday,80.41,Not Converted
2024-01-05 01:45:00,user_968,Product,Desktop,North America,158.13,0.88,0,4.12,2024-01-05,1,Friday,30.88,Not Converted
2024-01-05 02:00:00,user_420,Help,Mobile,Africa,417.64,0.68,0,9.36,2024-01-05,2,Friday,40.31,Not Converted
2024-01-05 02:15:00,user_422,Search,Mobile,Africa,28.63,0.36,1,7.29,2024-01-05,2,Friday,3.45,Converted
2024-01-05 02:30:00,user_104,Checkout,Tablet,Europe,504.45,0.51,0,9.32,2024-01-05,2,Friday,48.88,Not Converted
2024-01-05 02:45:00,user_852,Help,Desktop,Asia,271.66,0.68,1,8.07,2024-01-05,2,Friday,29.95,Converted
2024-01-05 03:00:00,user_254,Search,Tablet,South America,383.83,0.96,0,6.29,2024-01-05,3,Friday,52.65,Not Converted
2024-01-05 03:15:00,user_227,Login,Desktop,Asia,136.64,0.25,0,1.6,2024-01-05,3,Friday,52.55,Not Converted
2024-01-05 03:30:00,user_112,Profile,Desktop,Africa,407.86,0.87,0,3.27,2024-01-05,3,Friday,95.52,Not Converted
